"","imdbId","movieId","title","genres","tmdbId","adult","overview","popularity","poster_path"
"7064","tt0267913",5419,"Scooby-Doo (2002)","Adventure|Children|Comedy|Fantasy|Mystery",9637,"False","The Mystery Inc. gang have gone their separate ways and have been apart for two years, until they each receive an invitation to Spooky Island. Not knowing that the others have also been invited, they show up and discover an amusement park that affects young visitors in very strange ways.","8.592826","http://image.tmdb.org/t/p/w185//jnhGTpAdwqxicXIzrAK4QLInQgl.jpg"
"7065","tt0268126",5902,"Adaptation (2002)","Comedy|Drama|Romance",2757,"False","A love-lorn script writer grows increasingly desperate in his quest to adapt the book 'The Orchid Thief'.","11.624481","http://image.tmdb.org/t/p/w185//5trb1V5f3IsjpZx2GiuUylowl3W.jpg"
"7066","tt0268219",5535,"How I Killed My Father (a.k.a. My Father and I) (Comment j'ai tué mon Père) (2001)","Drama",60608,"False","When his long-time disappeared father is entering his life again, Jean-Luc, a successful doctor, has no option but to face his own life story. Will he ever be able to forget and forgive?","1.811615","http://image.tmdb.org/t/p/w185//zl1kDfxTfySlLFL1ZE3y6zwbppj.jpg"
"7067","tt0268380",5218,"Ice Age (2002)","Adventure|Animation|Children|Comedy",425,"False","With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.","17.328902","http://image.tmdb.org/t/p/w185//zpaQwR0YViPd83bx1e559QyZ35i.jpg"
"7068","tt0268397",4990,"Jimmy Neutron: Boy Genius (2001)","Adventure|Animation|Children|Comedy",12589,"False","Jimmy Neutron is a boy genius and way ahead of his friends, but when it comes to being cool, he's a little behind. All until one day when his parents, and parents all over Earth are kidnapped by aliens, it's up to him to lead all the children of the world to rescue their parents.","7.308162","http://image.tmdb.org/t/p/w185//l8p1fcUaqGJJMvPFtnXC2Uz079f.jpg"
"7069","tt0268690",5391,"Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001)","Drama",17734,"False","The lives of a lawyer, an actuary, a housecleaner, a professor, and the people around them intersect as they ponder order and happiness in the face of life's cold unpredictability.","11.283079","http://image.tmdb.org/t/p/w185//u1HZGQyWMwxtyEWTXfWMM6xXNbi.jpg"
"7070","tt0268695",5171,"Time Machine, The (2002)","Action|Adventure|Sci-Fi",2135,"False","Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races.","8.918134","http://image.tmdb.org/t/p/w185//elWjfgdsKQbk5E02npdy5Q0Ziee.jpg"
"7071","tt0268978",4995,"Beautiful Mind, A (2001)","Drama|Romance",453,"False","At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today..","11.93646","http://image.tmdb.org/t/p/w185//4SFqHDZ1NvWdysucWbgnYlobdxC.jpg"
"7072","tt0268995",4994,"Majestic, The (2001)","Comedy|Drama|Romance",11086,"False","Set in 1951, a blacklisted Hollywood writer gets into a car accident, loses his memory and settles down in a small town where he is mistaken for a long-lost son.","8.063684","http://image.tmdb.org/t/p/w185//A7P4oUpLl4tmgUn0oQjTb0nRjW4.jpg"
"7073","tt02692250",119155,"Night at the Museum: Secret of the Tomb (2014)","Adventure|Children|Comedy|Fantasy",181533,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7074","tt02692904",110882,"Locke (2013)","Drama",210479,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7075","tt0269329",5575,"Alias Betty (Betty Fisher et autres histoires) (2001)","Crime|Drama",55903,"False","Grieving after the death of her young son Joseph, novelist Betty Fisher enters a dark depression. Hoping to bring her out of it, her mother Margot arranges to kidnap another child, Jose, to replace the son Betty lost. Although she knows it's wrong, Betty accepts Jose as her new son. Meanwhile, Jose's mother Carole is looking for her son with the help of her boyfriend Francois and some of his criminal cohorts.","0.159662","http://image.tmdb.org/t/p/w185//y1eMqoRS6V2ATsQFcfAmsbONzgZ.jpg"
"7076","tt0269347",6219,"Hunted, The (2003)","Action|Drama|Thriller",10632,"False","In the wilderness of British Columbia, two hunters are tracked and viciously murdered by Aaron Hallum. Former Special Operations instructor, L.T. Bonham is approached and asked to apprehend Hallum, his former student, who has 'gone rogue' after suffering severe battle stress from his time in Kosovo.","7.481524","http://image.tmdb.org/t/p/w185//k8fV0lYH9DqGtB7M681DTa8hRuN.jpg"
"7077","tt0269389",27416,"Jalla! Jalla! (2000)","Comedy|Drama|Romance",10978,"False","Roro and Måns who are best friends, work at the park management and get to do all the shit jobs - clean up duck ponds and pick up dog poop. Roro's Swedish girlfriend Lisa wants to be introduced to his family but he refuses for a long time because of his Lebanese family traditions. When Roro finally decides to introduce Lisa to his family, he walks into the apartment full of relatives who are...","5.11229","http://image.tmdb.org/t/p/w185//z2rNpUDsEODLAjuL8JsQM6ITB9S.jpg"
"7078","tt0269499",5466,"My Wife is an Actress (Ma Femme est une Actrice) (2001)","Comedy|Drama|Romance",14651,"False","My Wife is an Actress is a French Romantic Comedy/Drama film starring real life couple Yvan Attal and Charlotte Gainsbourg. Attal plays a journalist who becomes obsessively jealous when his actress wife gets a part in a movie with an attractive co-star. Attal also wrote and directed the film.","1.257659","http://image.tmdb.org/t/p/w185//xW7Uax4mKqLFHNboLdYjrou5Ijd.jpg"
"7079","tt0269746",5028,"What Time Is It There? (Ni neibian jidian) (2001)","Drama",24166,"False","When a young street vendor with a grim home life meets a woman on her way to Paris, they forge an instant connection. He changes all the clocks in Taipei to French time.","1.363895","http://image.tmdb.org/t/p/w185//uR4OhZa8tef9jPSdBpcOSnufPa0.jpg"
"7080","tt0270259",4965,"Business of Strangers, The (2001)","Action|Drama|Thriller",31064,"False","Julie Styron thinks she is going to be fired, but instead discovers that she is being promoted. Trapped in an airport hotel, she wants to celebrate but finds only the company of her young assistant, Paula Murphy. As the night progresses, the two women get to know each other. They flirt, they drink, they lie; personal flaws are revealed and exposed. But at the end of the night their relationship turns and becomes a complex battle of power, authority, and wit.","2.239112","http://image.tmdb.org/t/p/w185//wLwSnbTxgs7UUvjUoCUZCFbVQ47.jpg"
"7081","tt0270707",5787,"Truth About Charlie, The (2002)","Mystery|Thriller",13440,"False","The Truth About Charlie is a 2002 remake of the 1963 film Charade (which starred Cary Grant and Audrey Hepburn). It is also an homage to François Truffaut's Shoot the Piano Player and that film's star Charles Aznavour appeared as himself and sang his song ""Quand tu m'aimes"" (English version).","2.372928","http://image.tmdb.org/t/p/w185//6n9t6L61RqIPncwD8wkkhIkay0n.jpg"
"7082","tt0270846",8859,"SuperBabies: Baby Geniuses 2 (2004)","Comedy",31117,"False","Following on from the plot of the last movie, babies can communicate with each other using 'baby talk', and have an innate knowledge of the secrets of the universe. The baby geniuses become involved in a scheme by media mogul Bill Biscane (Jon Voight). Helping the geniuses is a legendary superbaby named Kahuna. He joins up with several other babies in an attempt to stop Biscane, who intends to use a state-of-the-art satellite system to control the world's population.","7.538821","http://image.tmdb.org/t/p/w185//6hgyJmeFmoX3cSGbbPaUA7HnpCW.jpg"
"7083","tt0270933",5069,"Escaflowne: The Movie (Escaflowne) (2000)","Action|Adventure|Animation|Drama|Fantasy",68149,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7084","tt02709768",135436,"The Secret Life of Pets (2016)","Animation|Comedy",328111,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7085","tt0271027",4387,"Kiss of the Dragon (2001)","Action",2140,"False","Liu Jian, an elite Chinese police officer, comes to Paris to arrest a Chinese drug lord. When Jian is betrayed by a French officer and framed for murder, he must go into hiding and find new allies.","7.637345","http://image.tmdb.org/t/p/w185//eOBwDUiDLmz1BX8PQL5U1tQloRB.jpg"
"7086","tt0271259",5636,"Welcome to Collinwood (2002)","Comedy|Crime",9260,"False","Five hapless inner-city low-lifes attempt to burgle a pawnbroker's safe, but end up being plagued by bad luck.","3.031934","http://image.tmdb.org/t/p/w185//mCiWuDYKr9UyX6BJfayPkHmtU8u.jpg"
"7087","tt0271263",5879,"Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002)","Animation|Comedy|Musical",13376,"False","Adam Sandler invites you to share some holiday cheer in the new, no-holds-barred musical comedy Adam Sandler's 8 Crazy Nights. Davey Stone, a 33-year old party animal, finds himself in trouble with the law after his wild ways go too far.","11.788185","http://image.tmdb.org/t/p/w185//sGLa9Sj4wq8OBRFG4aGuGeMd1ow.jpg"
"7088","tt0271271",135266,"Zenon: The Zequel (2001)","Adventure|Children|Comedy|Sci-Fi",29742,"False","Zenon Kar is 15 and lives on a space station which the military has taken over and is dismantling. She receives a mysterious signal and must convince everyone that it's from aliens who have come to help them.","1.294211","http://image.tmdb.org/t/p/w185//2dWswmL1hR7JymT0BSCqcV9idC5.jpg"
"7089","tt02713180",115210,"Fury (2014)","Action|Drama|War",228150,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7090","tt0271367",5478,"Eight Legged Freaks (2002)","Action|Comedy|Horror|Sci-Fi",8869,"False","The residents of a rural mining town discover that an unfortunate chemical spill has caused hundreds of little spiders to mutate overnight to the size of SUVs. It's then up to mining engineer Chris McCormack and Sheriff Sam Parker to mobilize an eclectic group of townspeople, including the Sheriff's young son, Mike, her daughter, Ashley, and paranoid radio announcer Harlan, into battle against the bloodthirsty eight-legged beasts.","10.800753","http://image.tmdb.org/t/p/w185//bZ0NbGYLsMQvJK0DZbr8uu9poHU.jpg"
"7091","tt0271383",27423,"O Auto da Compadecida (Dog's Will, A) (2000)","Adventure|Comedy",40096,"False","The lively João Grilo and the sly Chicó are poor guys living in the hinterland who cheat a bunch of people in a small Northeast Brazil town. But when they die, they have to be judged by Christ, the Devil and the Virgin Mary, before they are admitted to paradise.","23.950396","http://image.tmdb.org/t/p/w185//uHEmM49YphluJnGep8Ef1qwD2QX.jpg"
"7092","tt0271461",40817,"Dinner with Friends (2001)","Comedy|Drama",24625,"False","A husband and wife reevaluate their marriage after their closest friends, another couple decide to split up after twelve years.","5.77754","http://image.tmdb.org/t/p/w185//we2NpwHC8LsQcIF8fZbb28Owpal.jpg"
"7093","tt02714900",112399,"Finding Vivian Maier (2013)","Documentary",169607,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7094","tt0271668",6014,"National Security (2003)","Action|Comedy",11078,"False","Two mismatched security guards are thrown together to bust a smuggling operation.","6.409297","http://image.tmdb.org/t/p/w185//5YFPkMgy5NCzUSYl5Ep8p0vK9qB.jpg"
"7095","tt02717822",120637,"Blackhat (2015)","Action|Crime|Drama|Mystery|Thriller",201088,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7096","tt02718492",106452,"Ida (2013)","Drama",209274,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7097","tt02719848",142448,"Everest (2015)","Adventure|Drama|Thriller",253412,NA,NA,NA,"http://image.tmdb.org/t/p/w185/NA"
"7098","tt0272020",4866,"Last Castle, The (2001)","Action",2100,"False","A Court Martialed general rallies together 1200 inmates to rise against the system that put him away.","9.807552","http://image.tmdb.org/t/p/w185//tfbZvbK3mVNcgsYwC0Npj96GRux.jpg"
"7099","tt0272045",8574,"Claymation Christmas Celebration, A (1987)","Animation|Children|Comedy|Musical",21386,"False","Herb and Rex, the Jurassic odd couple, guide you along a Christmas choral celebration in this Emmy Award-winning special, guest-starring the California Raisins! Segments feature the Three Wise Men, singing camels, ice-skating penguins, and the hilarious Paris Bellharmonic Orchestra.","0.26361","http://image.tmdb.org/t/p/w185//up8K7PDK1VCE0ovpRe7avWCARGs.jpg"
